project,sha,text,label,indicator,document_index,subset
pulsar,47389910c92c6e45d71fa2ddb67a342f8351235e,"Bug fixes/Improvement for notify pending receive method (#3337)
### Motivation
Prevent 2 bugs and refactoring for method [notifyPendingReceivedCallback()](https://github.com/apache/pulsar/blob/master/pulsar-client/src/main/java/org/apache/pulsar/client/impl/ConsumerImpl.java#L912) 
### Modifications
  - Bugfix interceptor missed event when prefetch messages is disabled by
    consumer `ReceiverQueueSize == 0`.
  - Bugfix when message is null and no exception is present. Previously to this
    commit testing if message was null was made by `checkNotNull()` method leaving
    consumed future without completion resulting in a hanged future.
  - Refactor to favour simplicity and readability for control flow.
  - Add unit tests exploiting bug fixes.
### Result
Bug fixes and more maintainable code.",code_debt,low_quality_code,548,train
camel,4289c04687950d08c304bf569ae3c69bcee09f59,CAMEL-3551: Polished,code_debt,low_quality_code,549,train
activemq-artemis,32dacf91f3b7084f1cab7b7bb6ed45d4015f0829,fixing wrong link on doc,documentation_debt,low_quality_documentation,550,train
spark,1614485fd92fc94bc3989da49be612e542b93fb8,"[SPARK-10788][MLLIB][ML] Remove duplicate bins for decision trees
Decision trees in spark.ml (RandomForest.scala) communicate twice as much data as needed for unordered categorical features. Here's an example.
Say there are 3 categories A, B, C. We consider 3 splits:
* A vs. B, C
* A, B vs. C
* A, C vs. B
Currently, we collect statistics for each of the 6 subsets of categories (3 * 2 = 6). However, we could instead collect statistics for the 3 subsets on the left-hand side of the 3 possible splits: A and A,B and A,C. If we also have stats for the entire node, then we can compute the stats for the 3 subsets on the right-hand side of the splits. In pseudomath: stats(B,C) = stats(A,B,C) - stats(A).
This patch adds a parent stats array to the `DTStatsAggregator` so that the right child stats do not need to be stored. The right child stats are computed by subtracting left child stats from the parent stats for unordered categorical features.
Closes #9474 from sethah/SPARK-10788.",code_debt,duplicated_code,552,train
incubator-mxnet,61fa00c8ad58d368c59a4bef5d69dbbead985ef9,lenet example (not tested),test_debt,lack_of_tests,553,train
incubator-mxnet,89fd652a5c6ad91fac43818c6582208594cfbc48,simplify mlp mulgpu,code_debt,complex_code,554,train
hadoop,6934a654024b8b696a68c50f2b90c8c1e1051486,HADOOP-15358. SFTPConnectionPool connections leakage. Contributed by Mikhail Pryakhin.,code_debt,non-optimal_design,555,train
couchdb,41d71ab93d663c24e3efcb8f08332fd8439c5dfb,"Bump replicator dependency
Fix default value for replicator max_document_id_length parameter
Cleanup error logging code
COUCHDB-3291",code_debt,low_quality_code,556,train
attic-apex-malhar,456646a484252828513d1a81589d22d639eb1834,APEXMALHAR-2457 Remove duplicate entries,code_debt,duplicated_code,558,train
flink,7a91f30711473d670173107d7517c9b5acaa9d3f,"[hotfix] Harden RocksDBAsyncSnapshotTest#testCancelFullyAsyncCheckpoints
Depending on RocksDBOptions#TIMER_SERVICE_IMPL we have to adapt the testCancelFullyAsyncCheckpoints wrt
how many checkpointing streams we skip.",test_debt,flaky_test,559,train
airflow,c8c3f8b8b4c24b5ae4f2fe42299b49b3432c1112,Remove old configuration from BoringCyborg (#10490),code_debt,dead_code,560,train
flink,f08b7c913c235c827fdc850ef1897ea508aadba6,[hotfix] [cep] Add sanity check for erroneously pruned elements,code_debt,low_quality_code,561,train
pulsar,f24a0b191f178369b253642d89f28e5115008142,"Fix: Empty exception message in java functions can cause an NPE (#3245)
* Fix: Empty exception message in java functions can cause an NPE
* add additional exception message error null checking",code_debt,low_quality_code,562,train
carbondata,80eb1fdb48f31da46c1d1adde4e6b84e4ee366f6,"supported date type for dictionary_exclude
removed java style errors
added validation for both date and timestamp
added test case for validation of both timestamp and date
refactor test cases
removed code from unnecessary file
rebased the code
added validation in table creator as well",code_debt,dead_code,563,train
drill,95d6d68955eb7e9ad8cfb3424410012d27e7d13b,Remove unused logical def classes,code_debt,dead_code,564,train
airflow,1cf52da4ff4c58050273f7adafa787c60776c6e8,n Improved compatibility with Python 3.5+ - Convert signal.SIGTERM to int (#9207),code_debt,low_quality_code,567,train
incubator-heron,92267f4433057ce0b2654419054002a2273ea97c,Fix style check config (#3257),code_debt,low_quality_code,568,train
systemds,682f88d27d6f885220239fe580508db85c16b997,"[MINOR] Fix append / binary-other test issues (runtime, output)
This patch aims to fix two test packages that repeatedly created issues
when ran through github actions. Both had the characteristic of
including multiple 250s+ tests and the new output buffering likely
caused timeouts of not receiving any feedback from the tests. We now
reduced the data sized, disabled output buffering, and slightly improved
the performance of result comparisons. Together these changes improved
the total runtime of these packages by >2x, where most time is spent in
the R baseline computation.",code_debt,slow_algorithm,569,train
spark,d16a9443750eebb7a3d7688d4b98a2ac39cc0da7,"[SPARK-8619] [STREAMING] Don't recover keytab and principal configuration within Streaming checkpoint
[Client.scala](https://github.com/apache/spark/blob/master/yarn/src/main/scala/org/apache/spark/deploy/yarn/Client.scala#L786) will change these configurations, so this would cause the problem that the Streaming recover logic can't find the local keytab file(since configuration was changed)
Problem described at [Jira](https://issues.apache.org/jira/browse/SPARK-8619)
Closes #7008 from SaintBacchus/SPARK-8619 and squashes the following commits:
d50dbdf [huangzhaowei] Delect one blank space
9b8e92c [huangzhaowei] Fix code style and add a short comment.
0d8f800 [huangzhaowei] Don't recover keytab and principal configuration within Streaming checkpoint.",code_debt,low_quality_code,570,train
myfaces-tobago,8cd243014bfc7969585ace829fd5d34a0ba7d852,"fixed typo 
ensure that faces-config is included in jar",documentation_debt,low_quality_documentation,571,train
incubator-pagespeed-ngx,5d488f328110627f65ef4928a09b9bf16a484d07,fix obselete comment,documentation_debt,outdated_documentation,572,train
jena,5f3510aa6113b3be1c32ac4478e9bead9fe21595,SIZE / BYTES confusion,code_debt,low_quality_code,573,train
cassandra,c0480d8bbddf111e4cd7c67ef7c0daeec3ece2dc,ninja-fix javac warning,code_debt,low_quality_code,574,train
groovy,8b543be70f33bbdef1ee585d3c1d7bfb526b40eb,Groovysh: Refactor: Do not duplicate code,code_debt,duplicated_code,575,train
camel,1cfbc784f1b239fded4f8b740ad9720ea9507abf,CAMEL-1144: Polished code. Strategy method for the iterator and having the inner class as private,code_debt,low_quality_code,577,train
trafodion,f922ad020f993bd2b72bbfa3ec647f02226b5e94,"Merge ""Remove deprecated code""",code_debt,dead_code,578,train
beam,a3325a4a5bc2f5ff5cf5aeee4975dc90400f810f,"Merge pull request #5598: Improve consistency of hadoop and hbase scripts, fix shellcheck issues",code_debt,low_quality_code,579,train
camel,1b336a9b622d5a5f1af77b109b2f48ffb98e812a,Polished,code_debt,low_quality_code,580,train
activemq,ba0ada4db75c42fb04bb52306360000782f86448,fixed a typeo when trying to apply the patch for AMQ-575,code_debt,low_quality_code,581,train
spark,f0ebab3f6d3a9231474acf20110db72c0fb51882,"[SPARK-9336][SQL] Remove extra JoinedRows
They were added to improve performance (so JIT can inline the JoinedRow calls). However, we can also just improve it by projecting output out to UnsafeRow in Tungsten variant of the operators.
Closes #7659 from rxin/remove-joinedrows and squashes the following commits:
7510447 [Reynold Xin] [SPARK-9336][SQL] Remove extra JoinedRows",code_debt,slow_algorithm,583,train
camel,8f9af0c42a7e2368f7612a74f77568df3ce9fa23,CAMEL-12083: Polished a bit in karaf features,code_debt,low_quality_code,584,train
calcite,e272f43e2336770f0ed678beec993b94813dadbc,Trace generated Java code; fix typo.,documentation_debt,low_quality_documentation,585,train
iceberg,a1964dc14bef2b17330b4f6054a7d6da29d14329,Hive: Flaky test testScanTable (#1817) (#1824),test_debt,flaky_test,586,train
airflow,62796b9e0154daf38de72ebca36e3175001fbf03,Improve tutorial - Include all imports statements (#8670),documentation_debt,low_quality_documentation,587,train
geode,59459c218ce9eb78f527e651867aa6f260eb15ac,"GEODE-7312: modify the ThreadMonitor to print the stack of a blocking thread
Log a thread trace for a thread that's blocking a ""stuck"" thread.
This will help a lot when a user experiences hung operations.  Prior to
this change we needed to request thread dumps for servers and that was
usually not possible to obtain because the servers had already been
terminated & restarted.  This change puts the relevant thread dumps in
the server's log file, which is much easier for folks to gather after
the fact.",code_debt,low_quality_code,588,train
storm,0dafa836071578c9c0db125066f151665cc474ad,STORM-3374 remove unnecessary stacktrace from log,code_debt,low_quality_code,589,train
couchdb,bf4265e6e7dc708f401f7280471c9aa8b1aff7c5,"Merge pull request #3060 from apache/prototype/fdb-layer-ebtree-speedy-tests
Speed up ebtree test suite without losing coverage",test_debt,expensive_tests,590,train
jmeter,f8eb92af8bd6717da82ff934185878593efafe2f,Fix formating isses in printable site,code_debt,low_quality_code,591,train
beam,8b7335397a779ff2957fd242291dc123496926fe,Fix flaky comparison in log_handler_test.py,test_debt,flaky_test,592,train
ignite,e304b48b92fe75027442b7f7cfb46b421d58ae49,.NET: Improve exception messages for binary misconfiguration and missing assemblies,code_debt,low_quality_code,593,train
incubator-pinot,5dc1843b741e60b8e0685d36b97434b30ea91a7f,"[PINOT-3101] Fix connection leaks on server restarts and connection timeouts
In ScatterGatherImpl.SingleRequestHandler, we need to cancel an outstanding future if we timed out getting a
connection. Otherwise, the counts in AsyncPoolImpl will go wrong, and we will be waiting on connections to be
released when none will be.
On a graceful close from the server, we need to destroy the resource associated with that connection (from
the point of view of AsyncPoolImpl)
Adding more logs to debug connection issues
RB=735254
BUG=PINOT-3101
G=pinot-dev-reviewers
R=kgopalak,jfim,atumbde,mshrivas
A=kgopalak,atumbde",code_debt,non-optimal_design,594,train
hbase,12f0dce3ae55a6da24b60b8e7660177efcafc708,"HBASE-10051 rolling-restart.sh have old value of ""zookeeper.znode.unassiged"" config causing infinite loop",code_debt,non-optimal_design,595,train
tinkerpop,2d69b9e71b11bcdbd3220809304fc8017d5ab9de,minor correction; code was using a test file instead of the actual output file,code_debt,low_quality_code,596,train
accumulo,bed80715607d6b9b74ad96e3f2a7020e8ad9f149,"ACCUMULO-2048 Removed unnecessary path manipulation in walog GC and
added sanity check",code_debt,low_quality_code,597,train
spark,e1afc4dcca8ba517f48200c0ecde1152505e41ec,"[SPARK-20262][SQL] AssertNotNull should throw NullPointerException
## What changes were proposed in this pull request?
AssertNotNull currently throws RuntimeException. It should throw NullPointerException, which is more specific.
## How was this patch tested?
N/A
Closes #17573 from rxin/SPARK-20262.",code_debt,low_quality_code,598,train
groovy,2299630a68c518d281b580232536b8fbe687e645,avoid unnecessary runs of the unit test cases,test_debt,expensive_tests,599,train
hadoop,30fc5801966feb7f9bdd7d79db75acc595102913,YARN-6519. Fix warnings from Spotbugs in hadoop-yarn-server-resourcemanager. Contributed by Weiwei Yang.,code_debt,low_quality_code,602,train
skywalking,b2d1460414cba9b95e26cb599cd729cb4b317e68,make words be consistent in the context.& fix typo (#3865),documentation_debt,low_quality_documentation,603,train
hudi,24e73816b2b50af518576907379bf9202d6b8dd2,"[MINOR] Code Cleanup, remove redundant code (#1337)",code_debt,dead_code,604,train
tomee,44ecf2342ecbcdaafb70ca42e571fcae3bf83d30,Fixed formatting,code_debt,low_quality_code,605,train
shardingsphere,5f02ebeff335b3267f2ee6d9a58b8fcc6ba75ede,For checkstyle,code_debt,low_quality_code,606,train
jena,5ae8d192b209da48cb73967923b2309a3dbf9680,JENA-1703: Remove unused files,code_debt,dead_code,607,train
superset,610b35a01be22eb45483312c2bf226828d98ef57,"docs: remove unused release instruction (#8100)
Turns out since we use `git archive`, there's no need for `git clean`
which was pretty disruptive.",code_debt,dead_code,608,train
tomee,74fe56fabeee7e63d6176d58c4bcca8d721bfc65,temporary remove karaf maven plugin while karafee is based on karaf 2.x,code_debt,non-optimal_design,609,train
arrow,9ffb9cdd46c498a2f46a8d030613e7c046b6e843,"ARROW-5784: [Release][GLib] Replace c_glib/ after running c_glib/autogen.sh in dev/release/02-source.sh
c_glib/ source archive is generated by `make dist` because includes configure script.
The current `dev/release/02-source.sh` build Arrow C++ and Arrow GLib to include the artifacts of GTK-Doc and then run `make dist`.  But it is slow.
So this PR run only `c_glib/autogen.sh` and then replace c_glib/.
Closes #4749 from shiro615/release-replace-c-glib-after-running-autogen and squashes the following commits:
9a69f8edc <Yosuke Shiro> Remove an unnecessary environment variable
3a2550fbd <Yosuke Shiro> Remove omit from 02-source-test.rb
501a2dd97 <Yosuke Shiro> Remove autom4te.cache after running autogen.sh
46a4f8995 <Sutou Kouhei> Use docker-compose
e357a88b7 <Yosuke Shiro> Exclude c_glib/autom4te.cache/* from RAT check
70cb4a762 <Yosuke Shiro> Remove an unnecessary diff
aa786804d <Yosuke Shiro> Enable test test_glib_configure on Travis CI
e04276e33 <Yosuke Shiro> Remove libraries for C++ build
56098ae87 <Yosuke Shiro>  Replace c_glib/ by c_glib/ after running autogen.sh",code_debt,low_quality_code,610,train
kafka,da015585a94755d2e499e6fa4723cf1397404e7f,"MINOR: Remove redundant clause in secureAclsEnabled check
Also include a few minor clean-ups.
Closes #1623 from ijuma/fix-zk-inconsistent-security-check",code_debt,complex_code,611,train
lucene-solr,cdc38d0811b25cf426b4c333a6fda460c3a3db7b,Renamed mis-spelled method,documentation_debt,low_quality_documentation,613,train
jmeter,a9361d9b56218c42ad772d0c61d554f1e7e2ec0e,Fix generics warning,code_debt,low_quality_code,614,train
trafficserver,ba699f81fe5082708264ce099202fc5386b14f7e,"TS-4649: Minor style improvement to the loggin system.
- Make log field name arrays static.
- Make LogField members const.
- Remove unused LogFilter::reverse().
- Make various other trivial member functions const.",code_debt,dead_code,616,train
shardingsphere,758dea854687d0122a340104a212a5f3f76e411d,"Add basic encrypt token generator to simplify code (#3403)
* add BaseEncryptSQLTokenGenerator
* add aware package",code_debt,complex_code,620,train
tomee,5e5545429c3f381fe3e965dd75bbd65ce9b20496,Remove fake test again (it's been tested with an empty m2 repository). Will trigger the build on Continuum,test_debt,lack_of_tests,621,train
jmeter,6cadc1f11832df08dd905a1140b01c389a54e17d,Remove useless braces,code_debt,dead_code,622,train
pulsar,583ddee954d31721cef647faf504f40a216eedae,"Fixed lookups for v2 topics in C++ client lib with HTTP service URL (#2043)
* Fixed lookups for v2 topics in C++ client lib with HTTP service URL
* Fixed formatting
* Fixed path
* Use different topic names in tests
* Fixed formatting",code_debt,low_quality_code,623,train
shardingsphere,8d1561fb56e8951279196f6303066935dae0fe69,"optimize integrate framework (#5413)
* display raw sql in parametrized test
* print test context when assertion error occur
* for checkstyle",code_debt,low_quality_code,624,train
cassandra,a7d5c6506b0901716eacdf015083f171fa9851a3,Remove unused method CF.merge and add more tests to ColumnFamilyTest.  patch by Sandeep Tata; review by jbellis for #69,code_debt,dead_code,626,train
groovy,d74977661a7f68711248176feb32a7f7b80b9358,javadoc typo,documentation_debt,low_quality_documentation,628,train
superset,1371939921b6b2c58cb9088d632e0816689c01ad,Fix missing styles in FilterScopeSelector modal (#11726),code_debt,low_quality_code,629,train
fineract,8e61abe4ed3454fb86e7d61a1d2b7c2574490bdf,removing most warnings in ppi/survey related code,code_debt,low_quality_code,630,train
trafficserver,d83798a5be6cb162713bcd1f5178a3bfdc93f666,"Fixes more leaks when no OCSP URL is available
This is a follow up and more complete version of
19a55a2679dda03f1258e097a82c27c98f00efbc",code_debt,non-optimal_design,631,train
carbondata,2b475edc24bbf78085f29ab55198ac7b4a6b24e7,"[CARBONDATA-3720] Support alter table scenario for new insert into flow
Why is this PR needed?
Currently, the rearrange logic is based on schema ordinal.
For alter table drop and add columns with/without partition, schema ordinal based re arrange may not work as index will be outside the projection size. This logic become complex to handle.
Hence don't use schema ordinal for rerrange, implemented a position map based rearrange.
What changes were proposed in this PR?
Implemented a position map based rearrange.
Does this PR introduce any user interface change?
No
Is any new testcase added?
No
This closes #3634",code_debt,complex_code,634,train
spark,e61729113d3bf165d1ab9bd83ea55d52fd0bb72e,Remove unnecessary doctest __main__ methods.,code_debt,low_quality_code,635,train
geode,8e3c5bb35b8de490fe69c7f18fba3c32cac69227,"Merge pull request #2506 from jujoramos/feature/GEODE-5523
GEODE-5523: Remove DefaultHashMap
The internal class `DefaultHashMap` was designed as an internal
workaround to return a default value whenever the value returned by
`Map.get(K)` was `null`. Starting with Java 8 the `Map` interface
added the method `getOrDefault`, which does something similar in a more
efficient way but it returns the default only if the key doesn't exist.
After inspecting the code, we don't insert `null` values into the
`statsMap`, so it is safe to delete the old `DefaultHashMap` class and
replace its usage by `Map.getOrDefault`.",code_debt,non-optimal_design,636,train
hadoop,08d8e0ba259f01465a83d8db09466dfd46b7ec81,HADOOP-13546. Override equals and hashCode of the default retry policy to avoid connection leakage. Contributed by Xiaobing Zhou.,code_debt,non-optimal_design,637,train
shardingsphere,dd27694079c09cf8eb73c4459335e75373b9cee8,Remove useless json type in IT (#9423),code_debt,dead_code,639,train
camel,3828f3c1362215468ee8ba7a2caae27379b01333,made it easier to use a custom aggregation collection as discussed in this thread :  http://www.nabble.com/AggregationCollection-implementation-tp15891263s22882p15891263.html,code_debt,non-optimal_design,640,train
kafka,4fa5bdcfe3cd49c96c1902cff82ce286c4eb96df,"KAFKA-9685: PT2, avoid unnecessary set creation in ACL matching (#8382)
#8261 went a long way to solving some of the ACL performance issues. I don't think
we need to create sets at all for the `find` and `isEmpty` calls. ` testAuthorizer` is
22% to 62% of the cost after this change:",code_debt,low_quality_code,641,train
systemds,b2feaf759b701889a0a2649608df8833eaf4737a,"[SYSTEMML-1289] Performance codegen cellwise over compressed matrices
This patch makes the following performance improvements to codegen
cellwise operations (and others) over compressed matrices:
1) Sparse output matrices for sparse-safe operations, where we ensure
correctness by explicitly sorting the output sparse rows, which is done
in a thread-local manner per row partition.
2) Pre-allocation of sparse rows in order to avoid repeated
re-allocations by determining the number of non zeros per row partition
up front. Note that this requires segment-aligned row partitions, which
we only enforce if this does not limit the effective degree of
parallelism.
3) Skip-scan exploitation to find rl boundaries for OLE value iterators
in order to avoid repeated scans of the entire iterator just to find the
row partition starts. This is also implicitly used by all other codegen
operations over compressed matrices.
For example, on a scenario with a pre-processed ImageNet dataset of 1.2M
images, 30x30 pixels per image, and a simple sparse-safe cellwise
generated operator for X*(Y+7), where X is the compressed input, this
patch improved single-node performance from 36s to 11.5s. This is
competitive, given that the uncompressed codegen operation takes 16.3s.  
Finally, this patch also includes a robustness fix of the generic
ColGroupOffset iterator for cases, where an iterator over a row
partition does not have any row indexes.",code_debt,slow_algorithm,642,train
flink,21cff1d00d4866614c005e005000b4e8ad783142,"[hotfix][runtime] Delete unused interface ExecutionStatusListener
This closes #7977.",code_debt,dead_code,644,train
hbase,8edc162bf6dd163ffa41d346a5fd58dabff94fc8,"M    build.xml
A    src/test/org/apache/hadoop/hbase/TestBrokenTest.java
M    src/test/org/apache/hadoop/hbase/StaticTestEnvironment.java
A    src/test/org/apache/hadoop/hbase/TestSomething.java
    Temporary commit to see how suites-of-tests work with hudson.
    Will back them out after build runs.",code_debt,non-optimal_design,645,train
incubator-pinot,50560650e2804ebce9361915428c00e314a07207,converted unnessecary log.info to log.debug and also generated the static query set again,code_debt,low_quality_code,646,train
myfaces-tobago,e0ca7b492787f52750ff705e0629d1e98bf89318,"TOBAGO-1524: Use standard AJAX mechanism
* cleanup: remove the old AJAX stuff from Tobago.",code_debt,low_quality_code,647,train
ignite,71315a66cd51d0e28a69ff72021a6582f7d2a22e,Rat simplification,code_debt,complex_code,648,train
cloudstack,8712334ae2edf4b7636c1f356931b6ae941ccea6,"bug 9161:
add more log",code_debt,low_quality_code,649,train
calcite,a8b17e92bb4ff0d690be0d48d7afb7e9ec8d7b6b,README.md formatting.,documentation_debt,low_quality_documentation,652,train
cxf,e0812c08a4aa401769b12ff47295c63c40c876a1,Fix checkstyle issues,code_debt,low_quality_code,654,train
commons-lang,d776d2688968a3da89f050235819936fae1436ae,Improve performance of BooleanUtils.toBoolean(String),code_debt,slow_algorithm,655,train
daffodil,8d0be0a2711cc15706b76d0bad2e5ed5753b2d8a,"Add more tests to verify fix for DFDL-471 -
""Literal (non-entity) whitespace should not be acceptable
within certain properties""
DFDL-471",test_debt,lack_of_tests,656,train
tinkerpop,1267ed047f2f6fe0c2085e0d4a120cb1b463cd76,removed unuseful type check in Int32IO class,code_debt,complex_code,657,train
camel-quarkus,085984d0a496cf9722a9c3b5b7ae06b2e2849663,Add skip option to UpdateExtensionDocPageMojo to be able to workaround https://github.com/quarkusio/quarkus/issues/10217,code_debt,non-optimal_design,658,train
groovy,1ad8d53a0ca4474f1be20a54a009fac26dd11602,removed commented out and dead code,code_debt,dead_code,659,train
ozone,045e3dabfb811f22e1708af870980789227c2a87,HDDS-2635 Minor:Fix typo in HddsConfigKeys and ozone-default. (#274),documentation_debt,low_quality_documentation,660,train
activemq,62f5576fe5dc8bc06eefc1e26b8e66a10781fe32,"AMQ-8012 - Improve thread safety of SubQueueSelectorCacheBroker
When returning a copy of the set of selectors we need to synchronize",requirement_debt,non-functional_requirements_not_fully_satisfied,661,train
activemq,103efe1d4bb4c6a01bdfaafff368b8103a343d3b,"Update Import-Package to include Spring 4
Update OSGi metadata to include Spring 4.X in the version range. Removed duplicate org.springframework.osgi* package reference.",code_debt,duplicated_code,663,train
groovy,f73c4c3feca55df3bc86497174bdce88eab27063,checkstyle tweaks,code_debt,low_quality_code,664,train
beam,a463357becfbfaf687979dfed68ba43fefc40e52,"BigQueryIO.read().fromQuery() improvements
- Makes it use a randomly generated query job ID, to make the source splitting retriable
- Fixes bugs in handling of query priority. The enum rename is a backwards incompatible change per se, but this feature never worked, so there's not much to be compatible with.
- Removes vacuous tests of priority setting (it only makes sense for queries, but was - vacuously - tested for tables)",test_debt,expensive_tests,665,train
spark,06959ebc399e4fa6a90c30e4f0c897cad1f6a496,"[SPARK-31934][BUILD] Remove set -x from docker image tool
### What changes were proposed in this pull request?
Remove `set -x` from the docker image tool.
### Why are the changes needed?
The image tool prints out information that may confusing.
### Does this PR introduce _any_ user-facing change?
Less information is displayed by the docker image tool.
### How was this patch tested?
Ran docker image tool locally.
Closes #28759 from holdenk/SPARK-31934-remove-extranious-info-from-the-docker-image-tool.",code_debt,low_quality_code,666,train
spark,a161f00610bce0a44bad5977400c849e363cd056,Made a log message slightly less ugly,code_debt,low_quality_code,669,train
pulsar,925879be0691c4daf5cd49c55cfb2b6113e1d31c,"fix: function config cleanupSubscription update bug (#3771)
* fix: function config cleanupSubscription update bug
* add and fix unit tests",code_debt,low_quality_code,670,train
couchdb,db3aa0f53bb132a4988772f02c7b30152e12328b,"Improve mango markdown
This primarily wraps long lines and removes trailing whitespace in the
README.md and TODO.md files. In `test/README.md`, it updates the default
admin username and password used by `dev/run`.",documentation_debt,low_quality_documentation,671,train
incubator-doris,1d9b3aeee7b1ed558c53cea92a6e910182d1ad20,"[Doc] Repair document format (#4336)
The error format '##keyword' in a lot of docs. This pr is to repair document format. #4335",documentation_debt,low_quality_documentation,672,train
lucene-solr,344d4357e3202cb78aa7d653c4ae0ef51e611ed4,LUCENE-5189: remove leftover,code_debt,dead_code,673,train
trafficserver,c400c88485c748b1d811d98336df668eb83169be,"TS-1872 More robust compiler detection
we add autoconf-archive's ax_compiler_vendor to more robustly detect
which compiler we're dealing with.",code_debt,non-optimal_design,674,train
commons-lang,f67f7c27dcb4125f802ac8d77396f846a08392cc,Remove unnecessary white spaces,code_debt,low_quality_code,675,train
madlib,7070f41510ebb4dbc16b7e957966ffd71de59534,"Lin. Regression: Conforms to package manager. Added more testing. Changed student_t_cdf() to accept signed integer for argument ""nu"" (because PostgreSQL does not have unsigned).",test_debt,lack_of_tests,677,train
spark,7e9f1ed0decbbb261432dcbcd2179b829dbcbc82,Some cleanup of styling,code_debt,low_quality_code,678,train
hive,7fb8d68c76434b046d5963e5b176bd1e111cb805,"HIVE-11946: TestNotificationListener is flaky (Jimmy, reviewed by Sergio)",test_debt,flaky_test,679,train
geode,14a548ff22d7055f1da75e5432412472113e5e9d,"GEODE-17: clean up error messages
* clean up authentication/authorization error messages
* Catch Authorization exception later in the command chain to avoid unnecesary parsing of command result
* Add ExceptionHandler in controller to set the http header correctly
* Catch Authorization exception in gfsh execution for better error report",code_debt,low_quality_code,680,train
incubator-pinot,1cbdaf5d7501cd6feaf62ffaac615181f5a1c903,"Added getTableConfig API into ZKMetadataProvider (#1497)
We should provide one single API to fetch table config because both offline and realtime use the same TableConfig.
This can simplify the logic and reduce some redundant check on table type.",code_debt,complex_code,682,train
arrow,ed1d60d0e459108b23ce4ff9bc9129a005058ece,"ARROW-3544: [Gandiva] [C++] Create function registry in multiple compilation units to reduce build times
Refactored function_registry into separate files. The function signatures are now split across
3 different files viz. function_registry.cc, function_registry_binaryfn.cc & function_registry_unaryfn.cc.
This approach reduces the build times on my setup with little refactoring.
I looked into tensorflow as well, as Wes had suggested, however tensorflow heavily utilizes tempalate based
approach, which is quite different from this & may require quite a bit of refactoring in gandiva.
Closes #3051 from siddharthdave/master and squashes the following commits:
1d75ac7f6 <Siddharth Dave> ARROW-3544:   Extremely long compile time for function_registry.cc in release mode on clang 6 removed individual clasess for each registry. removed unused header files. cleaned up code.
ab93602f3 <Siddharth Dave> ARROW-3544:   Extremely long compile time for function_registry.cc in release mode on clang 6 fixed lint errors with make format
8161eddb5 <Siddharth Dave> ARROW-3544:   Extremely long compile time for function_registry.cc in release mode on clang 6 added a note in function_registry_common.h that its for internal use.
60954a038 <Siddharth Dave> ARROW-3544:   Extremely long compile time for function_registry.cc in release mode on clang 6 > Replaced STRINGIFY with ARROW_STRINGIFY
241b6340c <Siddharth Dave> ARROW-3544:   Extremely long compile time for function_registry.cc in release mode on clang 6 > Yet another refactor of macros > removed redundant comments
faeffeef4 <Siddharth Dave> ARROW-3544:   Extremely long compile time for function_registry.cc in release mode on clang 6 1. incorporated review comments suggested by ravindra 2. refactored code a bit & removed unused includes etc.
508b7835e <Siddharth Dave> ARROW-3544:   Extremely long compile time for function_registry.cc in release mode on clang 6 Fixed make check-format errors.
b8176dd40 <Siddharth Dave> ARROW-3544:   Extremely long compile time for function_registry.cc in release mode on clang 6 Incorported review comments: 1. removed duplicate code/macros & moved it into a new header file function_registry_common.h 2. added separate classes for holding different function types 3. during initialization, the map is populated by individualy populating from these classes into 1 common map.
1788fb32e <Siddharth Dave> ARROW-3544:   Extremely long compile time for function_registry.cc in release mode on clang 6 Fixing whitespace issue reported during 'make lint'
2cdb6df58 <Siddharth Dave> ARROW-3544:   Extremely long compile time for function_registry.cc in release mode on clang 6 Refactored function_registry into separate files. The function signatures are now split across 3 different files viz. function_registry.cc, function_registry_binaryfn.cc & function_registry_unaryfn.cc. This approach reduces the build times on my setup with little refactoring.",code_debt,complex_code,683,train
ignite,d1ebb02bb58b0c2e2e76bccafe832a900b91e729,[IGNITE-349]: bugfix by integration testing results: (1) NPE in properties serialization; (2) small usability improvement.,code_debt,low_quality_code,684,train
spark,3cb3ccce120fa9f0273133912624b877b42d95fd,"[SPARK-21196] Split codegen info of query plan into sequence
codegen info of query plan can be very long.
In debugging console / web page, it would be more readable if the subtrees and corresponding codegen are split into sequence.
Example:
The example will return Seq[(String, String)] of length 1, containing the subtree as string and the corresponding generated code.
The subtree as string:
The generated code:
## What changes were proposed in this pull request?
add method codegenToSeq: split codegen info of query plan into sequence
## How was this patch tested?
unit test
cloud-fan gatorsmile
Please review http://spark.apache.org/contributing.html before opening a pull request.
Closes #18409 from gengliangwang/codegen.",code_debt,low_quality_code,685,train
lucene-solr,451e2da779d8d7f5054dde07c8e7b25abae2b197,"Fix typo (#934)
Fix missing word. ""one **which** has too many states""",documentation_debt,low_quality_documentation,687,train
lucene-solr,938039a6889f3b9125d123cbe11e389d6cf714ba,SOLR-15136: Reduce excessive logging introduced with Per Replica States feature,code_debt,low_quality_code,688,train
