text,label,document_index,subset
what minimum number axis needed criteria order data needs hard coded avoid extracting information file,ALGORITHM,727,train
todo check file format version,CODE,728,train
analysis stops trick stop cat reading enough data,CODE,729,train
no idea what rest noise is for actigraph test needed,TEST,730,train
if null timestamp offset therefore undo,CODE,731,train
todo create automatic extraction information actigraph id stored binary file header id body location serial number,REQUIREMENTS,732,train
fall without measurement,DEFECT,733,train
use filename identifier,CODE,734,train
speed testing read first blocks data analysis stops trick stop,TEST,736,train
it seems store timestamp consistent position therefore need search data,CODE,737,train
used apparently sometimes using,CODE,740,train
needed first timestamp time,CODE,741,train
this function is not used anymore by,CODE,745,train
format probably incorrect,CODE,747,train
impute to do also implement catch available,DESIGN,751,train
day plot sleep,REQUIREMENTS,752,train
data reading now load last page whether may something wrong block data implemented temporary fix would better source error address inside function for example page,DEFECT,753,train
todo create automatic extraction information actigraph,REQUIREMENTS,754,train
todo create automatic extraction information,REQUIREMENTS,755,train
moved need deleted back,CODE,756,train
note argument used anymore,CODE,757,train
default keep hardcoded,CODE,758,train
hard coded assumption dynamic range,CODE,759,train
hard coded assumption dynamic range,CODE,760,train
adjustment needed for actigraph,ALGORITHM,761,train
adjustment needed for,ALGORITHM,762,train
adjustment needed for,ALGORITHM,763,train
measurement started minutes used nasty hack measurements start minutes fixed,DEFECT,764,train
we metrics enough memory,TEST,765,train
error using the column variable redundant prevent rbind,DEFECT,766,train
query constraints type nt attributes skip should test null instead,TEST,767,train
combine fuzzy simplicial set another fuzzy simplicial set generated categorical data using categorical distances the target data assumed categorical label data vector labels update fuzzy simplicial set label data todo optional based weighting distance the input fuzzy simplicial set target the categorical labels use the distance unknown label assumed point the distance labels return the resulting fuzzy simplicial set,REQUIREMENTS,768,train
possible,DESIGN,769,train
no way compare python implementation due differences random number well floating point comparison differences so ll check output ok,TEST,770,train
nocov,TEST,772,train
todo would make sense vectorize eg foo bar,CODE,773,train
dummy package name required,BUILD,774,train
todo would nice cache files like,BUILD,775,train
this real package ca nt actually build,BUILD,777,train
has fails,CODE,778,train
this python ie package work components additional functionality components present,REQUIREMENTS,779,train
get warning,USABILITY,780,train
test based bug report in bug ignored converted na specific values python link,TEST,781,train
error legacy slot detection,DEFECT,782,train
check matrices note previous versions result metadata objects contain,CODE,783,train
this check fails nolint start identical rownames rownames object nolint end,BUILD,784,train
nocov end,TEST,785,train
sample metrics note sample metrics used qc plots currently generated using fast this depends counts generated,ARCHITECTURE,786,train
nocov start this step tests,TEST,787,train
nocov start nolint start,TEST,788,train
log transformation we re longer automatic calculation call often slow however re keeping support legacy objects,REQUIREMENTS,789,train
nocov,TEST,790,train
we coerce data frame matrix row names you ca nt matrix directly otherwise ll bounds error,CODE,791,train
nocov start,TEST,792,train
nocov end,TEST,793,train
nocov start,TEST,794,train
nocov end,TEST,795,train
nocov start,TEST,796,train
nocov end,TEST,797,train
nocov end,TEST,800,train
model working,DEFECT,802,train
todo find row column,CODE,804,train
since sample annoying convenience feature,CODE,805,train
use matrix,CODE,806,train
look optimal place later necessary reuse code algorithms,CODE,807,train
use matrix,CODE,808,train
todo allow labels,REQUIREMENTS,812,train
fix infinite breaks range mat narm true range colourscale colourscale narm true colourscale colourscale inf min colourscale colourscale inf max,DEFECT,813,train
rescale columns todo effect rescaling rescaling makes update offset fail,DEFECT,814,train
rescale columns todo effect rescaling rescaling makes update offset fail,DEFECT,815,train
todo working local functions,DEFECT,817,train
keeping fits join results object todo improve memory,ARCHITECTURE,818,train
todo restore state,CODE,820,train
trick convenience,CODE,821,train
todo make compute mean best function object target fit object target,CODE,823,train
use name key nb need special trick avoid conflict argument function,DESIGN,825,train
early exit working sure,CODE,827,train
todo add functionality save registered strategy file use,REQUIREMENTS,828,train
we also use svd svd partial svd remove comment line options remove comment line,BUILD,829,train
todo allow data none ggplot instance passed check data,REQUIREMENTS,830,train
todo allow data none ggplot instance passed check data,REQUIREMENTS,831,train
ggplot2 ca nt rescale residuals type see https,DEFECT,832,train
todo may better use layer directly,CODE,833,train
attr added,CODE,834,train
fails cran components inversed,BUILD,835,train
fails cran components inversed,BUILD,836,train
fails cran components inversed,BUILD,837,train
fails cran travis components inversed,BUILD,838,train
todo try parallelize,ARCHITECTURE,840,train
todo working rstudio in mode works,DEFECT,841,train
nocov end,TEST,843,train
hack support to replaced,CODE,844,train
something nt right,CODE,845,train
nocov end,TEST,846,train
todo use tools,ARCHITECTURE,847,train
nocov start,TEST,848,train
nocov end,TEST,849,train
nocov start,TEST,850,train
nocov,TEST,851,train
nocov start,TEST,852,train
not documented missing interactive selection use,DOCUMENTATION,853,train
nocov start,TEST,854,train
nocov end,TEST,855,train
nocov,TEST,856,train
the state chunk still processing nocov,TEST,858,train
if fails first chunk likely error code stop display error message,DEFECT,859,train
if fails somewhere else likely error specific point return partial output display,DEFECT,860,train
nocov start,TEST,861,train
nocov start,TEST,863,train
nocov end,TEST,864,train
nocov start,TEST,865,train
nocov,TEST,867,train
nocov end,TEST,869,train
nocov,TEST,870,train
nocov,TEST,871,train
cov,TEST,872,train
function non exported sf build sf source code cran accept use nocov start,TEST,873,train
nocov,TEST,875,train
nocov nocov,TEST,876,train
nocov,TEST,877,train
nocov,TEST,878,train
nocov fails cran nocov nocov,TEST,879,train
nocov start,TEST,880,train
nocov end,TEST,881,train
nocov end,TEST,883,train
nocov,TEST,886,train
nocov,TEST,888,train
eg future plan future multisession workers nocov,TEST,890,train
